mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_coef0,param_decision_function_shape,param_degree,param_gamma,param_kernel,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
298.31792335510255,26.41110015228951,55.27680721282959,18.910078060742944,-6.8341515142810145,ovr,1,scale,rbf,"{'coef0': -6.8341515142810145, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
297.00112142562864,54.58102956412876,50.27864847183228,13.479228787291623,-3.4309445934750187,ovr,4,auto,rbf,"{'coef0': -3.4309445934750187, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
1699.2201506614686,174.97221932047327,105.66850590705872,1.6706818960821908,-4.987322967713574,ovo,3,scale,sigmoid,"{'coef0': -4.987322967713574, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.7325552724582888,0.7298841127640339,0.7340346839812608,0.7240373155796654,0.731599063000863,0.7304220895568224,0.003465294562473109,78,0.7501163418500104,0.7473253495541266,0.7515580987592928,0.742713841062889,0.7495861199174679,0.7482599502287572,0.003089190991989204,77,0.7325552724582888,0.7298841127640339,0.7340346839812608,0.7240373155796654,0.731599063000863,0.7304220895568224,0.003465294562473109,78,0.7354400609082543,0.7329040079179999,0.737526452892097,0.7270487307811283,0.7351501978913471,0.7336138900781654,0.0035946776947944695,78
430.0893419265747,118.19750872543314,3.9576388359069825,0.1049761037516203,2.657199049959644,ovo,5,auto,poly,"{'coef0': 2.657199049959644, 'decision_function_shape': 'ovo', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.9774800690392044,0.9771513109229885,0.9767403632777184,0.975424320881108,0.9773969506431595,0.9768386029528358,0.0007524442796680276,3,0.9775411276110582,0.977283814596364,0.97693629761116,0.9755206459896762,0.9775926889348058,0.9769749149486129,0.0007634199333511545,3,0.9774800690392044,0.9771513109229885,0.9767403632777184,0.975424320881108,0.9773969506431595,0.9768386029528358,0.0007524442796680276,3,0.9774515293717015,0.9771253200025777,0.9767164866494127,0.9753913566879194,0.9773727899779519,0.9768114965379127,0.0007548511897830966,3
259.6690020084381,62.673496849072315,4.51175537109375,0.6055319775637548,8.174794844303214,ovo,3,scale,poly,"{'coef0': 8.174794844303214, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9763294156324485,0.9753842360483275,0.9761239418098134,0.9741092343730736,0.9760818641351251,0.9756057383997577,0.0008133298003587828,7,0.9764393924676585,0.9755761196855326,0.9763270920438697,0.974244703249687,0.9763161768908141,0.9757806968675125,0.0008270785519091399,7,0.9763294156324485,0.9753842360483275,0.9761239418098134,0.9741092343730736,0.9760818641351251,0.9756057383997577,0.0008133298003587828,7,0.9762979141903422,0.975352698132468,0.9760967127437136,0.9740734141471878,0.9760531234926396,0.9755747725412702,0.0008157903067273553,7
1438.38880777359,193.1850927840932,61.81630940437317,1.945718220002209,-8.526719439721749,ovo,2,scale,poly,"{'coef0': -8.526719439721749, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.12102408153201283,0.12554450562998273,0.11979123859620285,0.12250852751407554,0.11963177577775037,0.12170002581000487,0.0021822798895717844,100,0.08172233982105304,0.08485613897117075,0.08100134234362891,0.09035828442473065,0.08074015083379654,0.08373565127887597,0.0036226414050855556,100,0.12102408153201283,0.12554450562998273,0.11979123859620285,0.12250852751407554,0.11963177577775037,0.12170002581000487,0.0021822798895717844,100,0.09736444630227534,0.1010571784033944,0.09642176370153192,0.09883415413649198,0.09609134211064074,0.09795377693086688,0.0018203957431346853,100
1365.040109014511,153.04631386243025,95.42179508209229,3.028154225901081,4.613756258116961,ovr,5,scale,sigmoid,"{'coef0': 4.613756258116961, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4847127475959563,0.48384975754088927,0.4838908523054163,0.481568240660831,0.409033000452061,0.46861091971103075,0.029807341408297085,85,0.5715470355627965,0.5708440742436673,0.572524541745296,0.5709917420200874,0.44062213887577995,0.5453059064895254,0.05234520478740568,84,0.4847127475959563,0.48384975754088927,0.4838908523054163,0.481568240660831,0.409033000452061,0.46861091971103075,0.029807341408297085,85,0.5014374540317431,0.5010112279520569,0.5009498749401354,0.4985466458382115,0.38439827017337375,0.47726869458710414,0.04644631754363832,83
160.92477407455445,25.119663160463624,38.41833338737488,0.953266870084696,4.877205489467952,ovo,2,auto,rbf,"{'coef0': 4.877205489467952, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
1117.6335735321045,63.82860865477286,4.21981463432312,0.13584970181268538,9.841431268986355,ovr,4,auto,poly,"{'coef0': 9.841431268986355, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.9767403632777184,0.9764937946905564,0.9778499219199474,0.9749722598939712,0.9777668187235442,0.9767646317011474,0.0010458271391320033,4,0.9768091590084211,0.9765785419840576,0.9779803918644662,0.9750204722444766,0.9779352657372161,0.9768647661677274,0.0010841611077992675,4,0.9767403632777184,0.9764937946905564,0.9778499219199474,0.9749722598939712,0.9777668187235442,0.9767646317011474,0.0010458271391320033,4,0.9767111553659561,0.9764634221275192,0.9778264307133885,0.9749380058204089,0.9777438585614913,0.9767365745177529,0.001050001465957956,4
186.59872608184816,3.545989229162533,5.936624765396118,0.192452281774716,-2.6350142485037997,ovr,3,scale,linear,"{'coef0': -2.6350142485037997, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9655209010400521,0.9659644997052051,0.966209713479308,0.9629257589151581,0.9661038144047188,0.9653449375088885,0.0012321507350813627,44,0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9654727493203126,0.9658883972843058,0.9660217308502053,0.9628299403226322,0.9659733757234094,0.9652372387001732,0.001219170528091961,44
1329.5531376838685,80.63704343968807,62.53953905105591,1.435559937565082,-3.586157756161475,ovo,4,auto,poly,"{'coef0': -3.586157756161475, 'decision_function_shape': 'ovo', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.12961288731815568,0.13511958576477356,0.1273526752691707,0.13093330045617063,0.1278510664529651,0.13017390305224713,0.002782304679036182,97,0.08700212039432592,0.09071076140401792,0.08562380026882906,0.09777290822396094,0.08584695980419839,0.08939131001906644,0.004570709259016105,97,0.12961288731815568,0.13511958576477356,0.1273526752691707,0.13093330045617063,0.1278510664529651,0.13017390305224713,0.002782304679036182,97,0.10397562813672659,0.10839254441073641,0.1022300460197657,0.10521597307261035,0.10248083538369276,0.10445900540470636,0.0022432476152740464,97
165.2045259475708,21.08939447070848,5.8347385883331295,0.21705500660891214,9.916235735563966,ovo,4,auto,linear,"{'coef0': 9.916235735563966, 'decision_function_shape': 'ovo', 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9655209010400521,0.9659644997052051,0.966209713479308,0.9629257589151581,0.9661038144047188,0.9653449375088885,0.0012321507350813627,44,0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9654727493203126,0.9658883972843058,0.9660217308502053,0.9628299403226322,0.9659733757234094,0.9652372387001732,0.001219170528091961,44
120.13253946304322,26.237948880927316,5.372851181030273,0.23647836918299597,6.737601755558021,ovo,2,scale,poly,"{'coef0': 6.737601755558021, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.9741102983479905,0.9725486972959645,0.9730418344702885,0.9708215181029877,0.9731229194920479,0.9727290535418558,0.0010800017904018227,13,0.9742339174932267,0.9727103170045349,0.973234834238302,0.9709316417517998,0.9733035840750249,0.9728828589125778,0.0010920874231604002,13,0.9741102983479905,0.9725486972959645,0.9730418344702885,0.9708215181029877,0.9731229194920479,0.9727290535418558,0.0010800017904018227,13,0.974068689869122,0.9725026182785993,0.9729978945037748,0.9707654076576164,0.9730794374237953,0.9726828095465816,0.0010850027989366142,13
1655.5901220321655,78.3143476786432,137.84340438842773,3.08564905519934,-5.89170972822592,ovr,5,scale,sigmoid,"{'coef0': -5.89170972822592, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.6476534889455083,0.6395989150982165,0.6458864140708473,0.6339949862326881,0.6393786216249537,0.6413024851944428,0.004926471268013103,79,0.6530016257166469,0.6436408292100689,0.6515654024114746,0.6408228290977632,0.6469145221591683,0.6471890417190244,0.004607222629228965,80,0.6476534889455083,0.6395989150982165,0.6458864140708473,0.6339949862326881,0.6393786216249537,0.6413024851944428,0.004926471268013103,79,0.6349947408352055,0.6268558364337966,0.6336276509605664,0.6192027771073694,0.6261139071059932,0.6281589824885861,0.005704876244423602,80
133.51994881629943,6.705566335042577,38.1785683631897,0.7017325951521767,-1.3072471144765032,ovr,5,auto,rbf,"{'coef0': -1.3072471144765032, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
163.39638924598694,8.039670082123457,5.634539794921875,0.12171540951825446,-4.842603573206336,ovr,1,scale,linear,"{'coef0': -4.842603573206336, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'scale', 'kernel': 'linear'}",0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9655209010400521,0.9659644997052051,0.966209713479308,0.9629257589151581,0.9661038144047188,0.9653449375088885,0.0012321507350813627,44,0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9654727493203126,0.9658883972843058,0.9660217308502053,0.9628299403226322,0.9659733757234094,0.9652372387001732,0.001219170528091961,44
136.26341338157653,4.214994543426722,38.006588554382326,0.5197287216589324,-2.4324747271764124,ovo,3,scale,rbf,"{'coef0': -2.4324747271764124, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
1730.1257699489593,227.21023927652465,146.2117467880249,2.6463204983432034,9.942060625914479,ovo,3,scale,sigmoid,"{'coef0': 9.942060625914479, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.334675762307882,0.334675762307882,0.334675762307882,0.3346484198413677,0.3346484198413677,0.3346648253212763,1.339501825384041e-05,91,0.11200786587636191,0.11200786587636191,0.11200786587636191,0.11199416746540593,0.11198956490232428,0.11200146599936318,7.972201520923285e-06,94,0.334675762307882,0.334675762307882,0.334675762307882,0.3346484198413677,0.3346484198413677,0.3346648253212763,1.339501825384041e-05,91,0.1678428110250256,0.1678428110250256,0.1678428110250256,0.1678239927801852,0.1678188251489258,0.16783425020083756,1.0611409305608992e-05,94
127.40908603668213,16.887436868983126,39.69650492668152,0.9373414118072767,3.0102326395181187,ovr,1,auto,rbf,"{'coef0': 3.0102326395181187, 'decision_function_shape': 'ovr', 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
129.73563547134398,2.435723006586335,39.08889112472534,0.3341454280987583,6.52730611056889,ovo,3,scale,rbf,"{'coef0': 6.52730611056889, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
134.06409621238708,10.30681748377441,39.8418007850647,0.7956059130820244,-9.58589408121715,ovo,3,auto,rbf,"{'coef0': -9.58589408121715, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
162.9968321800232,6.370558111389451,5.772787570953369,0.10956953575392472,-8.086093265223402,ovo,2,scale,linear,"{'coef0': -8.086093265223402, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9655209010400521,0.9659644997052051,0.966209713479308,0.9629257589151581,0.9661038144047188,0.9653449375088885,0.0012321507350813627,44,0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9654727493203126,0.9658883972843058,0.9660217308502053,0.9628299403226322,0.9659733757234094,0.9652372387001732,0.001219170528091961,44
116.75943322181702,2.5025194285879726,5.169048643112182,0.06469229301667972,8.523257347872246,ovo,2,auto,poly,"{'coef0': 8.523257347872246, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.9742746774060984,0.9727952658831265,0.9730829292348154,0.9711502897299963,0.9734105946656804,0.9729427513839435,0.0010244242137373777,11,0.9744020510602336,0.9729628726379796,0.973281668997508,0.9712679515418463,0.9735994139902504,0.9731027916455636,0.001034690429237849,11,0.9742746774060984,0.9727952658831265,0.9730829292348154,0.9711502897299963,0.9734105946656804,0.9729427513839435,0.0010244242137373777,11,0.9742345266671023,0.9727514068418666,0.9730403572402757,0.9710976164709025,0.9733693770253464,0.9728986568490988,0.0010287500828055612,11
138.51073093414306,7.482093594341452,40.503430414199826,2.205784657847782,4.65293677871407,ovo,3,auto,rbf,"{'coef0': 4.65293677871407, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.9704446430588464,0.9707727027043833,0.9700820286990828,0.9689778394266052,0.9700297530960382,0.9700613933969912,0.0006047077583710692,26,0.9703706747760336,0.9706172433631955,0.9699186323662365,0.9688899847943122,0.9698352032219619,0.969926347704348,0.0005928200877933378,26,0.970304549323404,0.9705616676564317,0.9698604157304185,0.9688238726444042,0.9697822767197792,0.9698665564148875,0.0005948693379683516,26
138.53751754760742,8.1437900158051,39.6494740486145,1.9000701269573945,-2.1930539662405018,ovr,2,scale,rbf,"{'coef0': -2.1930539662405018, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
169.26177668571472,3.23136224230568,5.62081503868103,0.13184493760806826,5.776450877923239,ovr,4,scale,linear,"{'coef0': 5.776450877923239, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9655209010400521,0.9659644997052051,0.966209713479308,0.9629257589151581,0.9661038144047188,0.9653449375088885,0.0012321507350813627,44,0.9655625873263746,0.9659735349716446,0.9660968192652256,0.9629309990547815,0.9660543295113632,0.9653236540258779,0.0012112723334489087,44,0.9654727493203126,0.9658883972843058,0.9660217308502053,0.9628299403226322,0.9659733757234094,0.9652372387001732,0.001219170528091961,44
121.89904618263245,3.1718396689638393,5.095880842208862,0.12203399566162414,9.910280288254377,ovo,2,scale,poly,"{'coef0': 9.910280288254377, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.9743157721706255,0.9729185501767075,0.9731240239993425,0.9713557719968766,0.9734927875724325,0.9730413811831969,0.0009686109370954827,10,0.9744441078767528,0.9730892762571949,0.9733237364549999,0.9714801860402308,0.9736835285920518,0.973204167044246,0.0009764064728149912,10,0.9743157721706255,0.9729185501767075,0.9731240239993425,0.9713557719968766,0.9734927875724325,0.9730413811831969,0.0009686109370954827,10,0.9742759856747321,0.9728758000567298,0.9730817886661636,0.9713060302277,0.9734522444276444,0.972998369810594,0.000972039071041549,10
229.23097858428955,7.530960932899171,8.996529483795166,0.7587988190993882,9.695815864799034,ovo,1,scale,poly,"{'coef0': 9.695815864799034, 'decision_function_shape': 'ovo', 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}",0.9603846469959727,0.9605079312895537,0.9593161831182707,0.9573829778490116,0.9600131508650803,0.9595209780235777,0.00114675373543718,69,0.9603122761711856,0.960463008235505,0.9593683727984411,0.9573242902657474,0.9600242396374202,0.9594984374216597,0.0011500461727274615,70,0.9603846469959727,0.9605079312895537,0.9593161831182707,0.9573829778490116,0.9600131508650803,0.9595209780235777,0.00114675373543718,69,0.9602136342713996,0.9603411717776543,0.959151903938737,0.9571910665250267,0.9598486063868418,0.9593492765799319,0.0011556060884850786,70
143.40720467567445,4.001625743521501,40.264215278625485,1.2269045487895487,-0.06967619618768062,ovo,3,scale,rbf,"{'coef0': -0.06967619618768062, 'decision_function_shape': 'ovo', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
147.31505851745607,9.247513552683259,41.94807105064392,2.317035237230482,7.590670400578954,ovr,4,scale,rbf,"{'coef0': 7.590670400578954, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.9704446430588464,0.9707727027043833,0.97012576756181,0.9689778394266052,0.9700297530960382,0.9700701411695366,0.0006052591122737424,16,0.9703706747760336,0.9706172433631955,0.9699597271307635,0.9688899847943122,0.9698352032219619,0.9699345666572533,0.0005929410065407612,16,0.970304549323404,0.9705616676564317,0.969902027326874,0.9688238726444042,0.9697822767197792,0.9698748787341787,0.0005950162718571677,16
1824.4556790351867,89.4920205042571,146.375914478302,4.178216564507744,-6.940693777012044,ovo,2,auto,sigmoid,"{'coef0': -6.940693777012044, 'decision_function_shape': 'ovo', 'degree': 2, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.36405851894468644,0.3629078655379305,0.3657844990548204,0.3673611967287223,0.36764887190235485,0.36555219043370285,0.0018409808756940603,89,0.42661633011370464,0.430574872402058,0.43447394661321354,0.4435036762201319,0.448304373647946,0.4366946397994108,0.008063550760780944,89,0.36405851894468644,0.3629078655379305,0.3657844990548204,0.3673611967287223,0.36764887190235485,0.36555219043370285,0.0018409808756940603,89,0.2328413679691025,0.23081232237850843,0.2360438962648289,0.23880280674251225,0.23928680668617439,0.2355574400082253,0.0033036467544141804,89
133.3392448425293,5.044639080995404,4.496609497070312,0.2767454675506422,4.563056509822401,ovr,3,scale,poly,"{'coef0': 4.563056509822401, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9761239418098134,0.9750965726966384,0.9757129941645435,0.9736982698393128,0.9757119960547405,0.9752687549130098,0.0008510259611939028,9,0.9762338310323324,0.9752872330159246,0.9758990874220759,0.9738214975289589,0.9759371191408122,0.9754357536280208,0.0008638118141098661,9,0.9761239418098134,0.9750965726966384,0.9757129941645435,0.9736982698393128,0.9757119960547405,0.9752687549130098,0.0008510259611939028,9,0.9760906080020645,0.9750644462846192,0.9756818551323221,0.973657764557786,0.9756807674616003,0.9752350882876785,0.000854074161104718,9
